job_title,company,job_profile,description,location,Level,Type,StandardJobTitle
Software Developer,Rednet It Services,https://wuzzuf.net/jobs/p/7f3aec8d-1724-4f0c-9823-1da77c1da615-Software-Developer-Rednet-It-Services-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=20,Full Time · Experienced · 2-3 Yrs of Exp · Software Development · C# · .NET · OOP · ADO.NET · SSRS · SSIS · Computer Engineering · Computer Science · Windows Forms · XML · javaScript · XSLT - New,"Maadi, Cairo",Experienced,Full Time,Software Engneering 
Senior Software Quality Control Engineer,Bnsights,https://wuzzuf.net/jobs/p/bbc5d1cb-33ff-4c10-acc2-c86eb421c9ec-Senior-Software-Quality-Control-Engineer-Bnsights-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=14,Full Time · Experienced · 3-5 Yrs of Exp · Computer Science · Quality Control · Information Technology (IT) · Quality Assurance · Software Testing · Testing · Software Development · ISTQB · Agile - New,"New Cairo, Cairo",Experienced,Full Time,Software Engneering 
Senior E-Commerce Software Developer (Magento 2),shop4build,https://wuzzuf.net/jobs/p/2be88ac7-5a6c-4a5a-8f77-bee5e8ee194b-Senior-E-Commerce-Software-Developer-Magento-2-shop4build-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=12,Full Time · Part Time · Work From Home · Experienced · 2+ Yrs of Exp · E-Commerce · PHP · MySQL · Agile · Information Technology (IT) · Computer Science · Software · CSS · javaScript · HTML - New,"Maadi, Cairo",Experienced,Full Time,Software Engneering 
Software Developer,Interact Technology Solutions,https://wuzzuf.net/jobs/p/d62ebf2a-08d0-4ce4-8f35-4bf04436b429-Software-Developer-Interact-Technology-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=10,· Experienced · 2-4 Yrs of Exp · Microsoft Office · OOP concept · C# · ASP.NET · JavaScript · SQL · Microsoft CRM · SharePoint · MVC · Knockout · Angular JS · Computer Engineering · .NET - New,"Maadi, Cairo",Experienced,Full Time,Software Engneering 
Senior Software Developer,BlueCloud,https://wuzzuf.net/jobs/p/87061637-e2b1-4829-8ed5-6c02aa6aa616-Senior-Software-Developer-BlueCloud-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=17,"Full Time · Experienced · 3-6 Yrs of Exp · Information Technology (IT) · Software Engineering · Engineering · Computer Science · Programming · C++ · C/C++ · C#.Net · SQL · MySQL · SOAP · XSLT - November 22, 2020","Sheraton, Cairo",Experienced,Full Time,Software Engneering 
Senior Software Developer,BlueCloud,https://wuzzuf.net/jobs/p/87061637-e2b1-4829-8ed5-6c02aa6aa616-Senior-Software-Developer-BlueCloud-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=17,"Full Time · Experienced · 3-6 Yrs of Exp · Information Technology (IT) · Software Engineering · Engineering · Computer Science · Programming · C++ · C/C++ · C#.Net · SQL · MySQL · SOAP · XSLT - November 22, 2020","Sheraton, Cairo",Experienced,Full Time,Software Engneering 
ERP Sales Professional - For Egypt and Saudi...,OdooTec,https://wuzzuf.net/jobs/p/71c85f97-b730-4b13-b4f7-656ee174048d-ERP-Sales-Professional---For-Egypt-and-Saudi-Arabia-Based-in-Cairo-OdooTec-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=3,"Full Time · Experienced · 2+ Yrs of Exp · ERP · Odoo · CRM · Sales · Enterprise Software · eCommerce · IT · IT Sales · Software · Enterprise · B2B · Business Selling · Business Development - November 15, 2020","New Cairo, Cairo",Experienced,Full Time,Software Engneering 
ERP Sales Professional - For Egypt and Saudi...,OdooTec,https://wuzzuf.net/jobs/p/71c85f97-b730-4b13-b4f7-656ee174048d-ERP-Sales-Professional---For-Egypt-and-Saudi-Arabia-Based-in-Cairo-OdooTec-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=3,"Full Time · Experienced · 2+ Yrs of Exp · ERP · Odoo · CRM · Sales · Enterprise Software · eCommerce · IT · IT Sales · Software · Enterprise · B2B · Business Selling · Business Development - November 15, 2020","New Cairo, Cairo",Experienced,Full Time,Software Engneering 
Senior Software Developer – “.Net Core” (4-6...,CrossWorkers,https://wuzzuf.net/jobs/p/a280d77d-217b-4f2a-a596-f33abaa122b4-Senior-Software-Developer-%E2%80%93-%E2%80%9C-Net-Core%E2%80%9D-4-6-Months-Contract-CrossWorkers-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=15,"· Experienced · 3-15 Yrs of Exp · Information Technology (IT) · Software Development · Computer Science · Software Engineering · SCRUM · Git · Unit Test · Web API · ASP.NET · MVC · .NET Core - November 22, 2020","New Cairo, Cairo",Experienced,Full Time,Software Engneering 
Senior Software Developer (Embedded C++),CrossWorkers,https://wuzzuf.net/jobs/p/3d075795-cfc6-4c64-ac31-f6c7e09c452e-Senior-Software-Developer-Embedded-C---CrossWorkers-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=16,"Full Time · Experienced · 4+ Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · Software Engineering · Software · Agile · C++ · Programming · Scrum · Embedded - November 22, 2020","Cairo, Egypt",Experienced,Full Time,Software Engneering 
Senior E-Commerce Software Developer (Magento 2),shop4build,https://wuzzuf.net/jobs/p/2be88ac7-5a6c-4a5a-8f77-bee5e8ee194b-Senior-E-Commerce-Software-Developer-Magento-2-shop4build-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=12,Full Time · Part Time · Work From Home · Experienced · 2+ Yrs of Exp · E-Commerce · PHP · MySQL · Agile · Information Technology (IT) · Computer Science · Software · CSS · javaScript · HTML - New,"Maadi, Cairo",Experienced,Full Time,Software Engneering 
Software Developer,Interact Technology Solutions,https://wuzzuf.net/jobs/p/d62ebf2a-08d0-4ce4-8f35-4bf04436b429-Software-Developer-Interact-Technology-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=10,· Experienced · 2-4 Yrs of Exp · Microsoft Office · OOP concept · C# · ASP.NET · JavaScript · SQL · Microsoft CRM · SharePoint · MVC · Knockout · Angular JS · Computer Engineering · .NET - New,"Maadi, Cairo",Experienced,Full Time,Software Engneering 
Senior Software Developer,Bnsights,https://wuzzuf.net/jobs/p/2bb7bd92-fc36-4f7e-85c3-3772f64e468f-Senior-Software-Developer-Bnsights-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2,Full Time · Experienced · 3-5 Yrs of Exp · Software Development · Information Technology (IT) · Computer Science · SQL · MVC · Angular · C# · .NET · Programming · Design · Software - New,"New Cairo, Cairo",Experienced,Full Time,Software Engneering 
Senior Software Developer – “.Net Core” (4-6...,CrossWorkers,https://wuzzuf.net/jobs/p/a280d77d-217b-4f2a-a596-f33abaa122b4-Senior-Software-Developer-%E2%80%93-%E2%80%9C-Net-Core%E2%80%9D-4-6-Months-Contract-CrossWorkers-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=15,"· Experienced · 3-15 Yrs of Exp · Information Technology (IT) · Software Development · Computer Science · Software Engineering · SCRUM · Git · Unit Test · Web API · ASP.NET · MVC · .NET Core - November 22, 2020","New Cairo, Cairo",Experienced,Full Time,Software Engneering 
Software Developer,Rednet It Services,https://wuzzuf.net/jobs/p/7f3aec8d-1724-4f0c-9823-1da77c1da615-Software-Developer-Rednet-It-Services-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=20,Full Time · Experienced · 2-3 Yrs of Exp · Software Development · C# · .NET · OOP · ADO.NET · SSRS · SSIS · Computer Engineering · Computer Science · Windows Forms · XML · javaScript · XSLT - New,"Maadi, Cairo",Experienced,Full Time,Software Engneering 
Magento Software Developer,Interact Technology Solutions,https://wuzzuf.net/jobs/p/796f19c8-b6c8-420c-8ec0-93a20272f75f-Magento-Software-Developer-Interact-Technology-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=19,"· Experienced · 2-4 Yrs of Exp · Microsoft Office · OOP concept · C# · ASP.NET · JavaScript · SQL · Microsoft CRM · SharePoint · MVC · Knockout · Angular JS · Computer Engineering · .NET - November 18, 2020","Maadi, Cairo",Experienced,Full Time,Software Engneering 
Senior Software Quality Control Engineer,Bnsights,https://wuzzuf.net/jobs/p/bbc5d1cb-33ff-4c10-acc2-c86eb421c9ec-Senior-Software-Quality-Control-Engineer-Bnsights-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=14,Full Time · Experienced · 3-5 Yrs of Exp · Computer Science · Quality Control · Information Technology (IT) · Quality Assurance · Software Testing · Testing · Software Development · ISTQB · Agile - New,"New Cairo, Cairo",Experienced,Full Time,Software Engneering 
Senior Software Developer,Bnsights,https://wuzzuf.net/jobs/p/2bb7bd92-fc36-4f7e-85c3-3772f64e468f-Senior-Software-Developer-Bnsights-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2,Full Time · Experienced · 3-5 Yrs of Exp · Software Development · Information Technology (IT) · Computer Science · SQL · MVC · Angular · C# · .NET · Programming · Design · Software - New,"New Cairo, Cairo",Experienced,Full Time,Software Engneering 
Senior Software Developer (Embedded C++),CrossWorkers,https://wuzzuf.net/jobs/p/3d075795-cfc6-4c64-ac31-f6c7e09c452e-Senior-Software-Developer-Embedded-C---CrossWorkers-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=16,"Full Time · Experienced · 4+ Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · Software Engineering · Software · Agile · C++ · Programming · Scrum · Embedded - November 22, 2020","Cairo, Egypt",Experienced,Full Time,Software Engneering 
Magento Software Developer,Interact Technology Solutions,https://wuzzuf.net/jobs/p/796f19c8-b6c8-420c-8ec0-93a20272f75f-Magento-Software-Developer-Interact-Technology-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=19,"· Experienced · 2-4 Yrs of Exp · Microsoft Office · OOP concept · C# · ASP.NET · JavaScript · SQL · Microsoft CRM · SharePoint · MVC · Knockout · Angular JS · Computer Engineering · .NET - November 18, 2020","Maadi, Cairo",Experienced,Full Time,Software Engneering 
IT Help Desk Engineer - Nile Badrawi Hospital,Cleopatra Hospitals Group,https://wuzzuf.net/jobs/p/391187b7-34f8-4f8a-8216-3196974a0888-IT-Help-Desk-Engineer---Nile-Badrawi-Hospital-Cleopatra-Hospitals-Group-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=111,"Full Time · Experienced · 2+ Yrs of Exp · Help Desk · Computer Science · Information Technology (IT) · Installation · Software · Computer Systems · English · Information Technology · Microsoft - November 19, 2020","Maadi, Cairo",Experienced,Full Time,IT Category
IT Technical Support Specialist,The Egyptian Company For Prestressed Concrete,https://wuzzuf.net/jobs/p/d54ab88d-ab6d-47eb-8b4d-01f479f8e461-IT-Technical-Support-Specialist-The-Egyptian-Company-For-Prestressed-Concrete-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=113,"Full Time · Experienced · 2-4 Yrs of Exp · Technical Support · Troubleshooting · Software · Computer Science · Information Technology (IT) · Computer Hardware · IT · Hardware · Installation - November 9, 2020","10th Of Ramadan City, Cairo",Experienced,Full Time,IT Category
IT Specialist,La-Verde Real Estate,https://wuzzuf.net/jobs/p/24fb0f28-ff21-4af1-a7e5-5cee41ee0122-IT-Specialist-La-Verde-Real-Estate-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=109,"Full Time · Experienced · 2-3 Yrs of Exp · Information Technology (IT) · Computer Science · SOPHOS Firewall · Installation · CCNA · Maintenance · Firewall · MCSA · Windows Server · SOPHOS - November 9, 2020","Sheraton, Cairo",Experienced,Full Time,IT Category
Senior Java Spring Developer,Digital Force,https://wuzzuf.net/jobs/p/1ff43a0d-f8a6-4716-a9b1-a5cc2564398a-Senior-Java-Spring-Developer-Digital-Force-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=110,"Full Time · Experienced · 5-7 Yrs of Exp · Git · Tomcat · Software Development · Information Technology (IT) · Java · Computer Science · CSS · HTML · English · Oracle DB · MS SQL · Full Stack - November 12, 2020","Heliopolis, Cairo",Experienced,Full Time,Software Engneering 
IT Specialist,El Massria Integrated Schools,https://wuzzuf.net/jobs/p/b6ef3d79-2021-4b33-823b-5149a28903e6-IT-Specialist-El-Massria-Integrated-Schools-Sharqia-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=115,"Full Time · Experienced · 2+ Yrs of Exp · Information Technology (IT) · Computer Science · it help desk · Installation · Maintenance · Computer Hardware · Hardware · Software - November 12, 2020","10th Of Ramadan City, Sharqia",Experienced,Full Time,IT Category
IT Assistant Manager,Hidden Name,https://wuzzuf.net/jobs/p/42bba70d-3735-4652-abca-804b12a8aaf6-IT-Assistant-Manager-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=103,"Full Time · Experienced · 12+ Yrs of Exp · Information Technology (IT) · Software · Hardware · Computer Science · Computer Engineering · System Administration · IT/Software Development - November 10, 2020","Dokki, Giza",Experienced,Full Time,IT Category
IT System Analyst - Banking,Xceed,https://wuzzuf.net/jobs/p/bfdddeb9-52df-4140-ba02-736e1a739615-IT-System-Analyst---Banking-Xceed-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=104,"Full Time · Work From Home · Experienced · 7+ Yrs of Exp · Information Technology (IT) · Computer Science · Software · French · Business Analysis · Analysis · Banking · Business · CRM · IS - November 8, 2020","Maadi, Cairo",Experienced,Full Time,IT Category
Backend Developer,Bites for Development,https://wuzzuf.net/jobs/p/a157dff9-ffbf-4f52-9440-901dc92754b2-Backend-Developer-Bites-for-Development-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1019,"Full Time · Experienced · 3-6 Yrs of Exp · JavaScript · Node.js · Docker · Typescript based API · Information Technology (IT) · Computer Science · Software Development · PHP · Agile · APIs - October 11, 2020","Giza, Egypt",Experienced,Full Time,Software Engneering 
Senior Back-End Developer,TravelYalla,https://wuzzuf.net/jobs/p/566c5c93-d258-43e5-9188-648dd779db87-Senior-Back-End-Developer-TravelYalla-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1012,"Full Time · Experienced · 4+ Yrs of Exp · Ajax · JSON · Code Versioning Tools · Git · CSS3 · Payments Gateways · Affiliate Management System · Payfort · Paypal · Authorize.net · Google Checkout - October 12, 2020","Nasr City, Cairo",Experienced,Full Time,Software Engneering 
UI Developer / Designer,Future Face,https://wuzzuf.net/jobs/p/1d374498-67b7-4eb0-b240-1841758c9504-UI-Developer---Designer-Future-Face-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1005,"Full Time · Experienced · 4-10 Yrs of Exp · Information Technology (IT) · Computer Science · UI · Software Development · UX · CSS · HTML · javaScript · Bootstrap · Adobe Illustrator · jQuery - October 15, 2020","Nasr City, Cairo",Experienced,Full Time,Software Engneering 
Senior iOS Developer,Mongez,https://wuzzuf.net/jobs/p/ba9383d9-d32d-47b4-98d3-d023f2351395-Senior-iOS-Developer-Mongez-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1017,"Full Time · Experienced · 4+ Yrs of Exp · Startup · Swift · Cocoa Touch · Realm · MVP · MVVM · Viper · RxSwift · Gitflow · CI/CD · Core Data · iOS · Information Technology (IT) · Agile - October 10, 2020","New Cairo, Cairo",Experienced,Full Time,Software Engneering 
Senior International Marketing Specialist,ITIDA,https://wuzzuf.net/jobs/p/9d49fd2e-f13e-40b3-8694-d2a7bf4ba004-Senior-International-Marketing-Specialist-ITIDA-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1016,"Full Time · Experienced · 3-5 Yrs of Exp · Marketing · E-marketing · Digital Marketing · Business Administration · Research · Social Media · English · Computer Skills · Business · MS Office - October 14, 2020","6th Of October, Giza",Experienced,Full Time,Software Engneering 
Full-Stack WordPress Developer,Hidden Name,https://wuzzuf.net/jobs/p/b8419269-c899-43e9-919d-4f202e1e1324-Full-Stack-WordPress-Developer-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1011,"Full Time · Experienced · 3-5 Yrs of Exp · Software Development · Information Technology (IT) · Computer Science · PHP · WordPress · JQuery · English · javaScript · HTML · CSS · HTML5 · CSS3 - October 14, 2020","Heliopolis, Cairo",Experienced,Full Time,Software Engneering 
Senior Front End Developer,Premier Services and Recruitment,https://wuzzuf.net/jobs/p/51cd2021-2441-4a2d-8ec5-bfa7c4de5022-Senior-Front-End-Developer-Premier-Services-and-Recruitment-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1014,"Full Time · Experienced · 3-5 Yrs of Exp · Software Development · Computer Science · javaScript · CSS · HTML5 · frontend Developer · Senior FrontEnd Developer · Information Technology (IT) · jQuery - October 13, 2020","Sheraton, Cairo",Experienced,Full Time,Software Engneering 
Front-End Developer (Vue.js),BeSteam,https://wuzzuf.net/jobs/p/151b13cf-f59a-4028-b3fd-ba18e1dbaeed-Front-End-Developer-Vue-js-BeSteam-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1003,"Full Time · Experienced · 2-3 Yrs of Exp · Information Technology (IT) · Software Development · javaScript · HTML5 · Git · Computer Science · CSS · LESS · SVN · Web · Frameworks · CSS3 · SASS - November 16, 2020","Nasr City, Cairo",Experienced,Full Time,Software Engneering 
Flutter Developer,BCS,https://wuzzuf.net/jobs/p/c50cee6f-3bb4-4b8b-bea0-35055379eeba-Flutter-Developer-BCS-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1002,"Full Time · Experienced · 2-5 Yrs of Exp · Application · Development · Computer Science · Flutter · Software Development · IT/Software Development - October 27, 2020","Maadi, Cairo",Experienced,Full Time,Software Engneering 
Sr. Android Developer,TruDoc 24x7,https://wuzzuf.net/jobs/p/ed456607-af33-4196-ab20-b7d384b7f065-Sr--Android-Developer-TruDoc-24x7-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1004,"Full Time · Experienced · 3+ Yrs of Exp · Android · Software Development · Mobile Development · Android SDK · RESTful · Git · Applications · Android UI Design · kotlin · Development - November 16, 2020","Heliopolis, Cairo",Experienced,Full Time,Software Engneering 
Senior .NET Developer Back-end,Dexef,https://wuzzuf.net/jobs/p/878a75bd-d297-4517-b225-b0b2efb24538-Senior--NET-Developer-Back-end-Dexef-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1001,"Full Time · Experienced · 4-10 Yrs of Exp · senior .net developer · html · css · javascript · jquery · entity framework · Information Technology (IT) · Computer Science · Software Development - October 14, 2020","Maadi, Cairo",Experienced,Full Time,Software Engneering 
Senior Full Stack Developer,Global Vision,https://wuzzuf.net/jobs/p/348aeb00-4077-4f7d-8723-b7df78c55502-Senior-Full-Stack-Developer-Global-Vision-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1008,"Full Time · Experienced · 5-7 Yrs of Exp · Computer Science · javaScript · Full Stack · Angular · Bootstrap · Design · RESTful · Ruby · PostgreSQL · NodeJS · Software Development - October 15, 2020","New Cairo, Cairo",Experienced,Full Time,Software Engneering 
Senior Android Developer,Tocaan,https://wuzzuf.net/jobs/p/b8048706-f721-498e-af02-3171d26d8cf0-Senior-Android-Developer-Tocaan-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1018,"Full Time · Work From Home · Experienced · 4+ Yrs of Exp · Android · Information Technology (IT) · Computer Science · Software Development · RESTful · APIs · Flutter · RESTful APIs · Development - October 11, 2020","Maadi, Cairo",Experienced,Full Time,Software Engneering 
Full Stack (PHP) Developer,Tech-Hub,https://wuzzuf.net/jobs/p/c33f0339-9a75-454d-8afc-1ab0c2280a59-Full-Stack-PHP-Developer-Tech-Hub-Sharjah-United-Arab-Emirates?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1007,"Full Time · Experienced · 4-5 Yrs of Exp · Information Technology (IT) · Software Development · Computer Science · javaScript · Angular · PHP · MySQL · jQuery · Web Development · MVC · HTML5 - November 16, 2020","Sharjah, United Arab Emirates",Experienced,Full Time,Software Engneering 
Front-End Developer (React),Majal,https://wuzzuf.net/jobs/p/406ea11e-2649-41f8-a0e1-6a310edfdb94-Front-End-Developer-React-Majal-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1013,"Full Time · Experienced · 3+ Yrs of Exp · Computer Science · Software Development · CSS · HTML · Front-End · React · Git · SASS · Design · Redux · Javascript · ES6 · React Native - October 15, 2020","Dokki, Giza",Experienced,Full Time,Software Engneering 
Senior SharePoint Developer - Nintex Experience,Ebtkarat Information Technology,https://wuzzuf.net/jobs/p/a6272517-2524-432e-bb11-39ef47f8ac1c-Senior-SharePoint-Developer---Nintex-Experience-Ebtkarat-Information-Technology-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1010,"Full Time · Experienced · 7+ Yrs of Exp · SharePoint · .NET · MVC · ASP.NET · Information Technology (IT) · Computer Science · Software Development · Engineering · HTML · TFS · JS · jQuery - October 14, 2020","Nasr City, Cairo",Experienced,Full Time,Software Engneering 
Senior Front End Developer,Radivision,https://wuzzuf.net/jobs/p/f307bcc8-2d67-4065-8923-b245f5109bbb-Senior-Front-End-Developer-Radivision-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1009,"Full Time · Experienced · 4+ Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · javaScript · Agile · JSON · AWS · SEO · API · Development · Testing · Git - October 13, 2020","Cairo, Egypt",Experienced,Full Time,Software Engneering 
Senior Android Developer,Singleclic,https://wuzzuf.net/jobs/p/b1f8c5db-4e6a-4772-8bdd-7beedc7b8c60-Senior-Android-Developer-Singleclic-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1040,"Full Time · Experienced · 3+ Yrs of Exp · Android · Information Technology (IT) · Computer Science · Software Development · Mobile Development · Kotlin · UI · Design · Development · UX · API - October 6, 2020","Maadi, Cairo",Experienced,Full Time,Software Engneering 
Senior Oracle JD Edwards Technical Developer,Orchidia Pharmaceutical Industries,https://wuzzuf.net/jobs/p/c2f5b161-3ebd-4b61-bece-c2879c361793-Senior-Oracle-JD-Edwards-Technical-Developer-Orchidia-Pharmaceutical-Industries-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1023,"Full Time · Experienced · 4+ Yrs of Exp · Computer Science · Information Technology (IT) · Oracle · AME · Oracle Applications · SQL · Software · Testing · XML · Computer Engineering · ERP - November 19, 2020","Cairo, Egypt",Experienced,Full Time,Software Engneering 
Android Developer,BrandMark - Marketing Solutions,https://wuzzuf.net/jobs/p/d613ed41-5da6-4053-8f2a-8ec7ac90d435-Android-Developer-BrandMark---Marketing-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1022,"Full Time · Experienced · 2-4 Yrs of Exp · Android · Information Technology (IT) · Computer Science · Software Development · Mobile Development · SDK · Git · RESTful · Coding · Google’s Android - November 10, 2020","Nasr City, Cairo",Experienced,Full Time,Software Engneering 
UI Designer & Front End Developer,Worex,https://wuzzuf.net/jobs/p/0e2369b0-1cc1-42de-99dd-8806b4b20ced-UI-Designer---Front-End-Developer-Worex-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1035,Full Time · Experienced · 3-5 Yrs of Exp · Information Technology (IT) · Software Development · Computer Science · UI · Design · UX · javaScript · HTML5 · CSS3 · Agile · Java · Scrum · Photoshop - New,"Maadi, Cairo",Experienced,Full Time,Software Engneering 
Senior Node. Js Developer,3D Diagnostix,https://wuzzuf.net/jobs/p/8244b503-805a-4b0a-9886-c187496c7bb8-Senior-Node--Js-Developer-3D-Diagnostix-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1034,Full Time · Experienced · 5+ Yrs of Exp · Computer Engineering · Computer Science · MEAN Stack Developement · NodeJS · ExpressJS · Restify · Angular 1 · React · HTML5 · Angular · LESS/SASS - New,"Maadi, Cairo",Experienced,Full Time,Software Engneering 
React Native Mobile Developer,Alexandria For Programming,https://wuzzuf.net/jobs/p/b288e6f8-fd36-46c3-86d3-c15850d489a9-React-Native-Mobile-Developer-Alexandria-For-Programming-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1027,"Full Time · Experienced · 2-3 Yrs of Exp · Information Technology (IT) · React Native · Software Development · React · Android · RESTful · Native · XCode · JSON · Agile · APIs · Computer Science - November 8, 2020","Bolkly, Alexandria",Experienced,Full Time,Software Engneering 
Technical Expert (AKA Engineer),North South Consultants Exchange,https://wuzzuf.net/jobs/p/46d7682c-5128-42dd-a00b-3fd5168d021a-Technical-Expert-AKA-Engineer-North-South-Consultants-Exchange-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1038,Full Time · Experienced · 8+ Yrs of Exp · Engineering · Energy · Renewable Energy · AKA Engineering · Engineering - Oil & Gas/Energy · Engineering - Other - New,"Cairo, Egypt",Experienced,Full Time,Software Engneering 
Senior Front-End Developer,appcorp,https://wuzzuf.net/jobs/p/aa21ef17-534d-4eb0-93a4-6d27e0d77248-Senior-Front-End-Developer-appcorp-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1026,"Full Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · React · jQuery · HTML · PHP · CSS · javaScript · Software Development · Computer Science · Git · Bootstrap · LESS · VAS - November 8, 2020","Heliopolis, Cairo",Experienced,Full Time,Software Engneering 
Back End Developer (PHP - Laravel),Majal,https://wuzzuf.net/jobs/p/d30b7638-264a-48d3-b0cb-308f8d049d97-Back-End-Developer-PHP---Laravel-Majal-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1030,"Full Time · Experienced · 2-5 Yrs of Exp · PHP · Laravel · MySQL · API · MVC · Computer Science · Git · SQL · AWS · Information Technology (IT) · Engineering · REST · Software Development - October 6, 2020","Dokki, Giza",Experienced,Full Time,Software Engneering 
Front End Developer,Irithm,https://wuzzuf.net/jobs/p/59563c29-c583-4ade-ae2e-9530cf602677-Front-End-Developer-Irithm-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1024,"Full Time · Work From Home · Experienced · 3-5 Yrs of Exp · Software Development · Computer Science · Information Technology (IT) · Front-End · javaScript · Angular · Agile · Design · API · React - November 9, 2020","Cairo, Egypt",Experienced,Full Time,Software Engneering 
